name,price,odometer,is_dealer,link,condition,fuel,paint color,title status,transmission,type,cylinders,drive,location,VIN,est. monthly pmt
"2023 Kia Sportage AWD SUV: LEATHER/HEATED SEATS, LOCAL, LOW KMS!",28799,"43,210",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-kia-sportage-awd/fmDyMyx2dHdQ5YSMoFA1zi,excellent,gas,white,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $233 B/W+TAX *OAC!,,
"2025 Volkswagen Jetta Trendline Sedan: LOW KMS, NO ACCIDENTS",23999,"25,173",1,https://www.craigslist.org/view/d/surrey-lower-west-2025-volkswagen-jetta/7RVoKcFrq5YhRz8kRmDEf3,excellent,gas,grey,clean,automatic,sedan,4 cylinders,fwd,FINANCE: $172 B/W+TAX *OAC!,,
"2025 RAM 1500 Sport 4x4 Crew Cab 5'7"" Box: NO ACCIDENTS, NEAR NEW!",67299,"4,700",1,https://www.craigslist.org/view/d/surrey-lower-west-2025-ram-1500-sport/5QX7yvRJ7JUyauYBSzhZc1,excellent,gas,black,clean,automatic,pickup,6 cylinders,4wd,FINANCE: $483.B/W+TAX *OAC!,,
2023 Ford F-150 XLT 4WD SuperCrew 5.5' Box: 42K KMS ONLY!!,49799,"41,865",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-ford-150-xlt-4wd/dduTRqyxX4oLckPsLHsam2,excellent,gas,white,clean,automatic,pickup,6 cylinders,4wd,FINANCE: $402 B/W+TAX *OAC!,,
"2018 Honda Accord Sport Sedan: CARPLAY/ANDROID AUTO, LOCAL, LOW KMS",22799,"96,810",1,https://www.craigslist.org/view/d/surrey-lower-west-2018-honda-accord/w6c32KjhRoMp8t3iTXnHPD,excellent,gas,red,clean,automatic,sedan,4 cylinders,fwd,FINANCE: $213 B/W+TAX *OAC!,,
"2023 Kia Sportage AWD SUV: LEATHER/HEATED SEATS, LOCAL, LOW KMS!",28999,"43,210",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-kia-sportage-awd/cQizHVRUPq88NVj9NbuxFR,excellent,gas,white,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $234 B/W+TAX *OAC!,,
"2019 Mazda CX-9 GS-L AWD SUV: LOCAL, FULLY LOADED!",23799,"137,027",1,https://www.craigslist.org/view/d/surrey-lower-west-2019-mazda-cx-gs-awd/pxDEMH1T2Hw6QEb3eL8QL7,excellent,gas,white,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $222 B/W+TAX *OAC!,,
"2023 Mercedes-Benz CLS 53 AMG 4MATIC Sedan: LOW KMS, NO ACCIDENTS!",74299,"48,571",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-mercedes-benz/muCPAvjRCH1sCpQtGDNzxn,excellent,gas,black,clean,automatic,sedan,6 cylinders,4wd,FINANCE: $600 B/W+TAX *OAC!,,
2024 Mitsubishi Outlander PHEV GT | PLUG-IN HYBRID | NO ACCIDENTS,42905,"42,218",1,https://www.craigslist.org/view/d/vancouver-2024-mitsubishi-outlander/48NTCRkYno2nq6K5mxpaW8,like new,hybrid,black,clean,automatic,SUV,4 cylinders,4wd,North Vancouver,JA4T5WA96RZ607800,
2021 Volvo V60 Cross Country T5 AWD | VERY LOW KM | 360 CAMERA | LOCAL,37905,"29,279",1,https://www.craigslist.org/view/d/vancouver-2021-volvo-v60-cross-country/nXs8BceYjtgnLc3D6qSa1K,like new,gas,white,clean,automatic,wagon,4 cylinders,4wd,North Vancouver,YV4102WK0M1073939,
2023 Lexus IS 300 AWD Sedan | 1 OWNER | LOW KM | LOCAL,42905,"27,269",1,https://www.craigslist.org/view/d/vancouver-2023-lexus-is-300-awd-sedan/8TxUkfQ3c9E69tUTWr2GEL,like new,gas,silver,clean,automatic,sedan,6 cylinders,4wd,North Vancouver,JTHC81F26P5051986,
2016 Volvo XC60 T6 Drive-E Premier | NO ACCIDENTS | LOCAL,19905,"108,050",1,https://www.craigslist.org/view/d/vancouver-2016-volvo-xc60-t6-drive/hpzPiZbQGp34Rs73jLuQsi,excellent,gas,black,clean,automatic,SUV,4 cylinders,fwd,North Vancouver,YV449MDK1G2863461,
2024 Volvo XC90 Recharge T8 Recharge,60705,"25,155",1,https://www.craigslist.org/view/d/vancouver-2024-volvo-xc90-recharge-t8/wrEDLerWeKCVHzr4kfTmXQ,like new,hybrid,black,clean,automatic,SUV,4 cylinders,4wd,North Vancouver,YV4H60CEXR1194761,
2022 Volvo XC60 B6 AWD R-Design | LOCAL | LOW KM | B&W | 360 CAMERA,33405,"98,112",1,https://www.craigslist.org/view/d/north-vancouver-2022-volvo-xc60-b6-awd/6tzusf6zCDVpwewn3EWzRY,excellent,hybrid,blue,clean,automatic,SUV,4 cylinders,4wd,North Vancouver,LYV062RM4NB043699,
Used Toyota RAV4 Hybrid & PHEV & Venza Hybrid Call 236*858*1182,-1,"999,999",1,https://www.craigslist.org/view/d/burnaby-used-toyota-rav4-hybrid-phev/i5N6BApmGo5e4732pctrtq,excellent,hybrid,,clean,automatic,SUV,4 cylinders,4wd,Vancouver,,
2022 Volvo XC60 B6 R-Design,33405,"98,112",1,https://www.craigslist.org/view/d/pitt-meadows-2022-volvo-xc60-b6-design/sEKHtjdXLQZKZUmU7YFDDF,like new,gas,blue,clean,automatic,SUV,4 cylinders,4wd,North Vancouver,,
2013 Volkswagen CC Highline 2.0T DSG | LOW KM | LOCAL,12905,"138,454",1,https://www.craigslist.org/view/d/north-vancouver-2013-volkswagen-cc/nybgMKAw6MVtXuR8WmBEFk,excellent,gas,brown,clean,automatic,sedan,4 cylinders,fwd,North Vancouver,WVWRN7AN8DE529264,
2023 Volkswagen Golf R 20th Anniversary,38888,"73,083",1,https://www.craigslist.org/view/d/burnaby-2023-volkswagen-golf-20th/fMCDLrkAc7D35de4guqr81,excellent,gas,blue,clean,automatic,hatchback,4 cylinders,4wd,BURNABY,,
"2021 Toyota Corolla SE CVT Sedan: APPLE CARPLAY, BC UNIT",21666,"93,960",1,https://www.craigslist.org/view/d/surrey-lower-west-2021-toyota-corolla/3BGCXuKiFaKwZKEau8gQ4e,excellent,gas,black,clean,automatic,sedan,4 cylinders,fwd,FINANCE: $202 B/W+TAX *OAC!,,
"2026 FIAT 500e Pop FWD Hatchback ▪ AS NEW ▪ SAVE ($10,291) $$$$s!",31999,50,1,https://www.craigslist.org/view/d/surrey-lower-west-2026-fiat-500e-pop/dcfP2tA5B8uWzfW85VYzuC,like new,electric,white,clean,automatic,hatchback,,fwd,NO/BAD/NEW CREDIT: ALL WELCOME!,,
"2022 Ram 1500 Sport 4x4 Crew Cab 5'7"" Box: CLEAN CARFAX, LEATHER",43299,"81,345",1,https://www.craigslist.org/view/d/surrey-lower-west-2022-ram-1500-sport/dq325tksemm6pVepwkqW9v,excellent,gas,black,clean,automatic,pickup,8 cylinders,4wd,FINANCE: $404 B/W+TAX *OAC!,,
2020 Honda Civic EX CVT Sedan ▪ LOCAL ▪ LOW KMS,21499,"83,859",1,https://www.craigslist.org/view/d/surrey-lower-west-2020-honda-civic-ex/97cqLcAcfjLivLeA1qqnYD,excellent,gas,red,clean,automatic,sedan,4 cylinders,fwd,FINANCE: $200 B/W+TAX *OAC!,,
"2018 Mazda CX-3 GS AWD SUV: BLIND SPOT, BACKUP CAM",15777,"99,897",1,https://www.craigslist.org/view/d/surrey-lower-west-2018-mazda-cx-gs-awd/d1fXn7Sudy362drXVpzxAq,excellent,gas,red,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $147 B/W+TAX *OAC!,,
"2021 Audi Q5 Technik 45 TFSI quattro SUV: BC UNIT, LOW KMS",32599,"61,890",1,https://www.craigslist.org/view/d/surrey-lower-west-2021-audi-q5-technik/t6C1GjoVGyFg3hMiGsshAb,excellent,gas,white,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $304 B/W+TAX *OAC!,,
"2024 Toyota RAV4 Hybrid XSE AWD SUV: LOW KMS, NO ACCIDENTS",45999,"46,113",1,https://www.craigslist.org/view/d/surrey-lower-west-2024-toyota-rav4/73z58XZyMJypxzSkSWFpeR,excellent,hybrid,blue,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $330 B/W+TAX *OAC!,,
"2022 Ram 1500 Classic SLT Crew Cab 5'7"" Box: 1-OWNER, NO ACCIDENTS",35499,"52,705",1,https://www.craigslist.org/view/d/surrey-lower-west-2022-ram-1500-classic/vacwwCrkQUAyKz2t4Tzzfj,excellent,gas,white,clean,automatic,pickup,6 cylinders,4wd,FINANCE: $331 B/W+TAX *OAC!,,
"2023 Ford F-150 LARIAT 4WD SuperCrew 6.5' Box Pickup: LOCAL, LOW KMS",49666,"87,705",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-ford-150-lariat/bmWpukz1QjBbSskNDDpu7p,excellent,gas,black,clean,automatic,pickup,6 cylinders,4wd,FINANCE: $401 B/W+TAX *OAC!,,
"2019 Honda CR-V Touring SUV: NAVIGATION, HEATED LEATHR SEATS",27999,"68,670",1,https://www.craigslist.org/view/d/surrey-lower-west-2019-honda-cr-touring/g5zzBh7kY1jtveqpe3rq45,excellent,gas,white,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $261 B/W+TAX *OAC!,,
"2019 Ford F-150 Limited 4X4 SuperCrew: NO ACCIDENTS, LOW KMS",45699,"47,645",1,https://www.craigslist.org/view/d/surrey-lower-west-2019-ford-150-limited/3HPGC6t4oSCxFjHL32PpeB,excellent,gas,white,clean,automatic,pickup,6 cylinders,4wd,FINANCE: $426 B/W+TAX *OAC),,
"2020 Tesla Model 3 Standard Range Plus Sedan: TIP-TOP SHAPE, LOCAL",23999,"80,540",1,https://www.craigslist.org/view/d/surrey-lower-west-2020-tesla-model/3t1prAZMh9vWiMmPbSuXue,excellent,electric,white,clean,automatic,sedan,,rwd,FINANCE: $224 B/W+TAX *OAC),,
2023 Mazda CX-5 Signature AWD SUV ▪ BC UNIT ▪ 37K KMS ONLY,34999,"36,941",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-mazda-cx/fBajUHUX88J3rsSwenjQDK,excellent,gas,red,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $283 B/W+TAX *OAC),,
"2025 Ford Maverick XLT AWD SuperCrew Pickup: HYBRID, LOW LOW KMS",36999,"10,984",1,https://www.craigslist.org/view/d/surrey-lower-west-2025-ford-maverick/33MeSABbW7aT9Zrv2Q3qy6,excellent,hybrid,blue,clean,automatic,pickup,4 cylinders,4wd,FINANCE: $266 B/W+TAX *OAC!,,
"2026 Jeep Compass North 4x4 SUV: 1-OWNER, NO ACCIDENTS",35499,499,1,https://www.craigslist.org/view/d/surrey-lower-west-2026-jeep-compass/nqmTGc1uJBcHz5PivSazvE,like new,gas,blue,clean,automatic,SUV,4 cylinders,4wd,FINANCE: $231 *BI-WEEKLY++,,
"2023 Ford Escape ST-Line Elite AWD SUV: NAVI, LOW LOW KMS!",31999,"22,483",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-ford-escape-st/4fGXpFpATV5zjk4EabFNfb,excellent,gas,white,clean,automatic,SUV,4 cylinders,rwd,FINANCE: $258 *BI-WEEKLY++,,
"2022 Ram 1500 Limited 4x4 Crew Cab 5'7"" Box ▪ NO ACCIDENTS ▪ 35K KMS",55999,"35,165",1,https://www.craigslist.org/view/d/surrey-lower-west-2022-ram-1500-limited/7z9L1JvFRX9naZhL9Mq5Eh,excellent,gas,white,clean,automatic,pickup,8 cylinders,4wd,FINANCE: $523 *BI-WEEKLY++,,
"2023 Nissan Altima S AWD Sedan: ALL-WHEEL DRIVE, CLEAN CARFAX",21999,"97,209",1,https://www.craigslist.org/view/d/surrey-lower-west-2023-nissan-altima/qySJmXdtUGRTry5sMBRCQX,excellent,gas,white,clean,automatic,sedan,4 cylinders,4wd,FINANCE: $178 B/W+TAX *OAC!,,
TOYOTA TACOMA 4WD LOCAL LOW KM,14800,"210,021",1,https://www.craigslist.org/view/d/vancouver-toyota-tacoma-4wd-local-low-km/7PHsNJ9GMwm2UEapnbF6Po,excellent,gas,,clean,automatic,pickup,6 cylinders,4wd,VANCOUVER,,
2007 Audi TT,12990,"59,445",1,https://www.craigslist.org/view/d/burnaby-2007-audi-tt/rSJ3jfzscgCB7MctQFiAWU,like new,gas,white,clean,automatic,coupe,4 cylinders,fwd,city of vancouver,,
2015 Honda Civic Sedan Touring | Sunroof | Navi | Heated Seats,17490,"99,700",1,https://www.craigslist.org/view/d/burnaby-2015-honda-civic-sedan-touring/eL2N5CNnsxAu7Yv11qiuHd,excellent,gas,white,clean,automatic,sedan,4 cylinders,fwd,Vancouver,2HGFB2F75FH016690,
2017 RAM 3500 SLT 4x4 | Parking Assist | Lift-Kit | Diesel,36900,"212,069",1,https://www.craigslist.org/view/d/nanaimo-north-2017-ram-3500-slt-4x4/5pFyMoSCKCHH5roXkapwz6,,diesel,,clean,automatic,pickup,,,ALL CREDIT TYPES APPROVED!💠$0 DOWN AVAILABLE!,,
"2023 BMW X3 30 PREM PKG ENHANCED LOCAL LOADED ONLY 21,000 KMS!",36999,"21,587",1,https://www.craigslist.org/view/d/vancouver-2023-bmw-x3-30-prem-pkg/pD4ZaJhEiMXzoijqfcpxH1,like new,gas,black,clean,automatic,SUV,4 cylinders,4wd,VANCOUVER,,
2004 Suzuki Jimny Sierra M/T,13490,"105,500",1,https://www.craigslist.org/view/d/burnaby-2004-suzuki-jimny-sierra-t/xov9g942sqULH1yM9NBNDY,excellent,gas,silver,clean,manual,offroad,4 cylinders,4wd,city of vancouver,,
2026 Volkswagen GOLF R,54995,600,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-golf/ndkuEAbXtcy5ySHdKnaysm,like new,gas,white,clean,automatic,hatchback,,4wd,city of vancouver,WVWCF7CD1TW204472,
2013 Volkswagen Beetle CONVERTIBLE Comfortline,14888,"163,000",1,https://www.craigslist.org/view/d/port-moody-2013-volkswagen-beetle/3LGfiRqYxMJugjWbQPdaqe,like new,gas,white,clean,automatic,convertible,,fwd,city of vancouver,3VW5X7AT8DM828560,
2020 Mitsubishi Outlander PHEV SEL S-AWC,26223,"70,777",1,https://www.craigslist.org/view/d/port-moody-2020-mitsubishi-outlander/vAc5pWfMfZrZeC5Lc6rs7r,like new,gas,white,clean,automatic,SUV,,fwd,city of vancouver,JA4J24A58LZ604048,
2016 Volkswagen Beetle Trendline,15388,"12,500",1,https://www.craigslist.org/view/d/port-moody-2016-volkswagen-beetle/2R3AAvtqPMaemCeFSgxL14,like new,gas,orange,clean,automatic,coupe,,fwd,city of vancouver,3VWJ07AT5GM626573,
2021 Audi RS Q8 RS Q8,98888,"42,444",1,https://www.craigslist.org/view/d/port-moody-2021-audi-rs-q8-rs-q8/scJTuQw17PAEk3qtUWaajA,like new,gas,black,clean,automatic,SUV,,4wd,city of vancouver,WU1ARAF16MD024031,
2021 MINI COOPER S CONVERTIBLE,29888,"18,888",1,https://www.craigslist.org/view/d/port-moody-2021-mini-cooper-convertible/9ivvTWMAu5zD8cFY2pfRMx,like new,gas,blue,clean,automatic,convertible,,fwd,city of vancouver,WMWWJ5C08M3M07260,
2014 Audi A7 TDI 8sp Tiptronic Technik,18999,"168,888",1,https://www.craigslist.org/view/d/port-moody-2014-audi-a7-tdi-8sp/rTLNR9DesVpwPgr9gfPVoa,like new,diesel,white,clean,automatic,sedan,,4wd,city of vancouver,WAU3MCFC1EN042964,
2022 Volkswagen Tiguan Trendline AWD (VW CERTIFIED ),24488,"42,777",1,https://www.craigslist.org/view/d/port-moody-2022-volkswagen-tiguan/rxygA82esEDLBCbKhDCgn3,like new,gas,custom,clean,automatic,SUV,,4wd,city of vancouver,3VV0B7AX2NM109743,
2023 Volkswagen Jetta Comfortline Sport Package,25288,"31,000",1,https://www.craigslist.org/view/d/port-moody-2023-volkswagen-jetta/qVeg3tBSfayvdQjeV5CN4P,like new,gas,white,clean,automatic,sedan,,fwd,city of vancouver,3VWSM7BU6PM042523,
2022 Hyundai Santa Fe Luxury AWD,26488,"113,500",1,https://www.craigslist.org/view/d/port-moody-2022-hyundai-santa-fe-luxury/1LCE5y6ULJexS9SQFX4vi4,like new,gas,black,clean,automatic,SUV,,4wd,city of vancouver,KM8S5DA1XNU025833,
2026 Volkswagen Jetta GLI Autobahn ( BRAND NEW ),37945,30,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-jetta-gli/4ikWYg7KXDFDPdzqDjHWUU,like new,gas,custom,clean,automatic,sedan,,fwd,city of vancouver,3VW2M7BU8TM059639,
2018 Jeep Wrangler JK Unlimited Rubicon,26588,"102,500",1,https://www.craigslist.org/view/d/port-moody-2018-jeep-wrangler-jk/bty3CKMM4h89uB1jYjYaNK,like new,gas,white,clean,automatic,SUV,,fwd,city of vancouver,1C4HJWFGXJL915896,
2023 Volkswagen Atlas Cross Sport Execline  R-Line 4MOTION,33488,"96,777",1,https://www.craigslist.org/view/d/port-moody-2023-volkswagen-atlas-cross/a2dG2dzQqhJrvVxudYqhrH,like new,gas,white,clean,automatic,SUV,,4wd,city of vancouver,1V2FE2CA9PC201527,
2017 bmw xDRIVE 35i,21488,"82,500",1,https://www.craigslist.org/view/d/port-moody-2017-bmw-xdrive-35i/9ZkonjPMJYGnC9zHzppLyf,like new,gas,custom,clean,automatic,SUV,,4wd,city of vancouver,5UXWX7C3XH0U43870,
2026 VOLKSWAGEN GOLF GTI AUTOBAHN ( BRAND NEW ),44340,30,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-golf-gti/o9vaf5qAXW95CvdA5akqRf,new,gas,custom,clean,automatic,other,,fwd,city of vancouver,WVWRE7CD5TW224978,
2025 ATLAS EXECLINE R-LINE ( VW CERTIFIED ),53289,"29,000",1,https://www.craigslist.org/view/d/port-moody-2025-atlas-execline-line-vw/1yJRuvD1GYZp6JjN4Bj599,like new,gas,silver,clean,automatic,SUV,,4wd,city of vancouver,1V2FR2CA5SC517889,
2026 VOLKSWAGEN GOLF R BLACK EDITION ( BRAND NEW ),60640,30,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-golf-black/i8USbChppDXF33msVxqkR5,new,gas,custom,clean,automatic,hatchback,,4wd,city of vancouver,WVWKF7CDXTW237305,
2024 Kia Seltos LX AWD,24000,"63,600",1,https://www.craigslist.org/view/d/port-moody-2024-kia-seltos-lx-awd/w8BDrVGnpbf1fizY8JJ5vh,like new,gas,black,clean,automatic,SUV,,4wd,city of vancouver,KNDEUCAA3R7622261,
2026 Volkswagen Tiguan Comfortline R-Line Black 4MOTION,46695,30,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-tiguan/ehFq3cJxvxCZ3mCdWqmAXe,new,gas,black,clean,automatic,SUV,,4wd,city of vancouver,3VVGR7RM5TM010903,
2026 Volkswagen Tiguan HIGHLINE R-LINE,53195,50,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-tiguan/t6vgwf11xw8w3Rs7XFehyu,new,gas,custom,clean,automatic,SUV,,4wd,city of vancouver,3VVUW7RM1TM075744,
2025 Volkswagen ID. Buzz 1st Edition 4MOTION w/Two-Tone,63990,50,1,https://www.craigslist.org/view/d/port-moody-2025-volkswagen-id-buzz-1st/oraZjkDXvYGZ6ewWFxappn,new,electric,custom,clean,automatic,minivan,,4wd,city of vancouver,WVG6YVEB2SH037223,
2026 Volkswagen Jetta Trendline Auto,30500,20,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-jetta/nTx6NNeU9SsVZKtWiHUG7T,new,gas,custom,clean,automatic,sedan,,fwd,city of vancouver,3VWCW7BU3TM049745,
2021 Volkswagen Atlas 2021 ATLAS HIGHLINE 7 SEATER ( 0% FINANCING AVAI,30688,"89,600",1,https://www.craigslist.org/view/d/port-moody-2021-volkswagen-atlas-2021/wNeSHZLqqK4ZxnVnnLpLdw,like new,gas,custom,clean,automatic,SUV,,4wd,city of vancouver,1V2BR2CA3MC573525,
2026 Volkswagen Jetta Trendline ( BRAND NEW ),28540,20,1,https://www.craigslist.org/view/d/port-moody-2026-volkswagen-jetta/kJD6sYcMwJAqQSQUpBBedc,new,gas,black,clean,automatic,sedan,,fwd,city of vancouver,3VWCW7BU3TM013716,
2026 Mitsubishi RVR SE/ $180.37 BI WEEKLY / 10 YEARS WARRANTY / JAPANE,31523,50,1,https://www.craigslist.org/view/d/burnaby-2026-mitsubishi-rvr-se-bi/w7Ct6Ui6YLYVx8sBmRgcFE,new,gas,grey,clean,automatic,SUV,4 cylinders,4wd,BURNABY,,
2007 Porsche 911 Turbo - SOLD,-1,"86,000",1,https://www.craigslist.org/view/d/burnaby-2007-porsche-911-turbo-sold/2o4HmMshPCV7SqMWTY77re,excellent,gas,silver,clean,manual,coupe,6 cylinders,4wd,Burnaby,,
2018 Honda Civic Type R | CarPlay | Navi | Champ White,37990,"96,345",1,https://www.craigslist.org/view/d/burnaby-2018-honda-civic-type-carplay/d1xN2enmzs9nZombd1gSM3,excellent,gas,white,clean,manual,hatchback,4 cylinders,fwd,Vancouver,SHHFK8G31JU301042,
2019 BMW 4 Series 440i xDrive,39999,"57,825",1,https://www.craigslist.org/view/d/vancouver-2019-bmw-series-440i-xdrive/fHDGCYzDp5XpTjY7yRTwuC,excellent,gas,white,clean,automatic,coupe,6 cylinders,4wd,BURNABY,,
-----/ 2022 MERCEDES BENZ GLC300 GLC 300 PREMIUM PLUS 4MATIC SUV /----,40995,"31,294",1,https://www.craigslist.org/view/d/vancouver-mercedes-benz-glc300-glc-300/8X5JmxdHzXoohZvdBzDpjB,excellent,gas,white,clean,automatic,SUV,4 cylinders,4wd,VANCOUVER LOCATION,,
---/ 2022 MERCEDES BENZ GLC300 GLC 300 PREMIUM PLUS AMG 4MATIC SUV /--,40995,"39,000",1,https://www.craigslist.org/view/d/vancouver-mercedes-benz-glc300-glc-300/nhW1BaigPRH4AB8JdpEFZq,excellent,gas,black,clean,automatic,SUV,4 cylinders,4wd,VANCOUVER LOCATION,,
"2022 Tesla model y long range AWD *** Local vehicle, clean title***",36800,"111,680",1,https://www.craigslist.org/view/d/coquitlam-2022-tesla-model-long-range/bCyjmmui1SPxn1qdxQwQRQ,like new,electric,blue,clean,automatic,SUV,,4wd,CarMatch,,
2023 HYUNDAI SANTA FE SEL PREMIUM,26900,"60,715",1,https://www.craigslist.org/view/d/coquitlam-2023-hyundai-santa-fe-sel/mR7vJN9gEb8nWV2uR77oGu,like new,gas,,clean,automatic,SUV,4 cylinders,,CarMatch,,
"2024 NISSAN SENTRA SV ***Local BC car, NO accident***",19900,"49,482",1,https://www.craigslist.org/view/d/coquitlam-2024-nissan-sentra-sv-local/1KuNbBj2PC4HQtrJ8dWuKc,like new,gas,,clean,automatic,sedan,4 cylinders,,CarMatch,,
2025 TOYOTA COROLLA CROSS LE BLACK *Like New,31900,"24,592",1,https://www.craigslist.org/view/d/coquitlam-2025-toyota-corolla-cross-le/ufWMcwu3ZZWLTvHJM7Nwtp,like new,gas,black,clean,automatic,sedan,4 cylinders,,CarMatch,,
2022 Toyota Prius Prime XLE *Almost NEW,31900,"5,000",1,https://www.craigslist.org/view/d/coquitlam-2022-toyota-prius-prime-xle/2En4wPFtyNCxPUT8Eo4yBy,like new,gas,,clean,automatic,hatchback,4 cylinders,,CarMatch,,
2018 Porsche Macan,31800,"33,000",1,https://www.craigslist.org/view/d/coquitlam-2018-porsche-macan/bKzxXatvLPFFtdgZuvaBsV,excellent,gas,,clean,automatic,SUV,4 cylinders,,CarMatch,,
"2024 Honda HR-V LX *** Local BC car, NO accident***",27900,"50,573",1,https://www.craigslist.org/view/d/coquitlam-2024-honda-hr-lx-local-bc-car/j6me44Q2vbJGHY3QKiCqW3,like new,gas,,clean,automatic,SUV,4 cylinders,4wd,CarMatch,,
2007 BMW M6 Cabriolet *GOOD SHAPE*,33900,"78,500",1,https://www.craigslist.org/view/d/coquitlam-2007-bmw-m6-cabriolet-good/piaPuXNgC9Zg3cU3mMfccE,like new,gas,black,clean,automatic,,10 cylinders,,CarMatch,,
2017 Lexus RX350 AWD,29800,"100,068",1,https://www.craigslist.org/view/d/coquitlam-2017-lexus-rx350-awd/u7pf5zJFiif2fpnCJkqYit,,gas,white,clean,automatic,SUV,6 cylinders,,CarMatch,,
2018 Honda CR-V LX AWD,22800,"106,241",1,https://www.craigslist.org/view/d/coquitlam-2018-honda-cr-lx-awd/uZdzn1sy4tXbDXZ4Fg8zfL,like new,gas,,clean,automatic,SUV,4 cylinders,4wd,CarMatch,,
2011 Honda Odyssey 2.4,12990,"61,118",1,https://www.craigslist.org/view/d/burnaby-2011-honda-odyssey-24/gKtsdUcrxnrL4hCe7jNMSZ,excellent,gas,black,clean,automatic,minivan,4 cylinders,fwd,city of vancouver,,
"2023 BMW X3 30I LOCAL LOADED ONLY 23,000 KMS!",37999,"23,889",1,https://www.craigslist.org/view/d/north-vancouver-2023-bmw-x3-30i-local/13WFqZXSxojEhHXCjWxcNV,excellent,gas,grey,clean,automatic,SUV,4 cylinders,4wd,LOW FINANCING AVAILABLE!,,
2014 Toyota Yaris LE | Backup Camera | Bluetooth,14695,"79,000",1,https://www.craigslist.org/view/d/burnaby-2014-toyota-yaris-le-backup/gpGgtWyVYP5BhVmKtqk8Lt,excellent,gas,blue,clean,automatic,sedan,4 cylinders,fwd,Vancouver,VNKKTUD33EA003690,
-----/ 2020 MERCEDES BENZ AMG GT63 GT 63 S 4MATIC+ COUPE /-----,132995,"54,850",1,https://www.craigslist.org/view/d/vancouver-mercedes-benz-amg-gt63-gt-63/awmnNREadfsZmisfHhRpPf,excellent,gas,black,clean,automatic,coupe,8 cylinders,4wd,VANCOUVER LOCATION,,
New/Used Toyota Corolla Cross Gas and Hybrid Call Jacky 236/858*1182,-1,"40,900",1,https://www.craigslist.org/view/d/vancouver-new-used-toyota-corolla-cross/6QSMCtdKR9WfPpTSbRbSeH,excellent,gas,,clean,automatic,SUV,4 cylinders,,Vancouver,,
2010 Honda Accord (Acura tsx) K24,12990,"23,820",1,https://www.craigslist.org/view/d/burnaby-2010-honda-accord-acura-tsx-k24/9PutaTrHAxkh58f3h5a1MC,like new,gas,black,clean,automatic,sedan,4 cylinders,fwd,city of vancouver,,
Wheelchair Accessible Van for Rent,-1,"55,000",1,https://www.craigslist.org/view/d/chilliwack-wheelchair-accessible-van/dPBqkLP7gssMw1kTKm4PfZ,,gas,silver,clean,automatic,minivan,,fwd,CHILLIWACK,,
2021 Nissan Qashqai SV | AWD | CarPlay | Sunroof,22495,"32,300",1,https://www.craigslist.org/view/d/burnaby-2021-nissan-qashqai-sv-awd/xyr6YoQRE4uyxZoYK8R1hQ,excellent,gas,black,clean,automatic,hatchback,4 cylinders,4wd,Vancouver,JN1BJ1BW0MW447687,
2016 Volkswagen Touareg Sportline | Panoramic Sunroof | Tow Hitch,20995,"74,500",1,https://www.craigslist.org/view/d/burnaby-2016-volkswagen-touareg/1rcSQki3iGpsawqhKjFXH1,excellent,gas,grey,clean,automatic,SUV,6 cylinders,4wd,Vancouver,WVGEF9BP9GD013072,
1955 Mercury Eight,31000,"9,999",1,https://www.craigslist.org/view/d/burnaby-1955-mercury-eight/mKMZ179E5egqtFrvGs3ck4,,gas,,clean,manual,,,,Vancouver,,
1960 Austin-Healey Bugeye Sprite 5-Speed - Classic Convertible,44000,"99,000",1,https://www.craigslist.org/view/d/burnaby-1960-austin-healey-bugeye/2iuwYmRyrJSYidbktmyv83,,gas,,clean,manual,convertible,,,Vancouver,,
1965 Ford Econoline,42000,"9,999",1,https://www.craigslist.org/view/d/langley-township-north-1965-ford/stXHkhGSjH9Dp5X5fyPVsR,,gas,,clean,manual,pickup,,,Langley BC,,
